"article_title","article_url","broken_count","business_name","website_url","reason","status","final_url"
"Crafting the Future","https://priorworld.com/editorial/byron-dexter-peart-goodee-prior","4","Berea Brooms","https://www.goodeeworld.com/collections/berea","http_404","404","https://www.goodeeworld.com/collections/berea-college"
"PRIOR Approval","https://priorworld.com/editorial/prior-staff-gifts-ideas-holidays","4","Click here","https://kettl.co/collections/japanese-tea-pots/products/junzou-maekawa-kyusu-1","http_404","404","https://kettl.co/collections/japanese-tea-pots/products/junzou-maekawa-kyusu-1"
"PRIOR Approval","https://priorworld.com/editorial/prior-staff-gifts-ideas-holidays","4","Click here","https://brothervellies.com/collections/sandals/products/burkina-field-stripe?variant=32807114244229","http_404","404","https://brothervellies.com/collections/sandals/products/burkina-field-stripe?variant=32807114244229"
"PRIOR Approval","https://priorworld.com/editorial/prior-staff-gifts-ideas-holidays","4","Click here","https://en-us.hestragloves.com/products/30720-710750-wakayama-cork-brown","fetch failed","","https://en-us.hestragloves.com/products/30720-710750-wakayama-cork-brown"
"PRIOR Approval","https://priorworld.com/editorial/prior-staff-gifts-ideas-holidays","4","Click here","https://us.byoganow.com/collections/b-mat-traveller","http_500","500","https://us.byoganow.com/collections/b-mat-traveller"
"Regeneration, Revival, Renewal: Finding Hope in Unlikely Places","https://priorworld.com/editorial/regeneration-revival-renewal-finding-hope-in-unlikely-places","4","reports the Wall Street Journal","https://www.wsj.com/articles/frieze-art-fair-seoul-south-korea-11662034374?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6","http_401","401","https://www.wsj.com/articles/frieze-art-fair-seoul-south-korea-11662034374?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6"
"Regeneration, Revival, Renewal: Finding Hope in Unlikely Places","https://priorworld.com/editorial/regeneration-revival-renewal-finding-hope-in-unlikely-places","4","estimated","https://www.pnas.org/doi/10.1073/pnas.1605516113?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6","http_403","403","https://www.pnas.org/doi/10.1073/pnas.1605516113?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6"
"Regeneration, Revival, Renewal: Finding Hope in Unlikely Places","https://priorworld.com/editorial/regeneration-revival-renewal-finding-hope-in-unlikely-places","4","temple stay program","https://eng.templestay.com/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6","http_401","401","https://eng.templestay.com/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6"
"Regeneration, Revival, Renewal: Finding Hope in Unlikely Places","https://priorworld.com/editorial/regeneration-revival-renewal-finding-hope-in-unlikely-places","4","Plaza Skating Rink","https://www.korea.net/NewsFocus/FoodTravel/view?articleId=226255&_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6","fetch failed","","https://www.korea.net/NewsFocus/FoodTravel/view?articleId=226255&_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6"
"Season’s Eating","https://priorworld.com/editorial/holiday-food-gifts-prior","4","Click here","https://www.manresabread.com/nationalshipping/triple-chocolate-orange-panettone","http_404","404","https://www.manresabread.com/nationalshipping/triple-chocolate-orange-panettone"
"Season’s Eating","https://priorworld.com/editorial/holiday-food-gifts-prior","4","Click here","https://table22.com/four-horsemen","http_404","404","https://www.table22.com/four-horsemen"
"Season’s Eating","https://priorworld.com/editorial/holiday-food-gifts-prior","4","Click here","https://lylesprovisions.com/collections/meal-kits/products/mince-pie-kit","fetch failed","","https://lylesprovisions.com/collections/meal-kits/products/mince-pie-kit"
"Season’s Eating","https://priorworld.com/editorial/holiday-food-gifts-prior","4","Click here","https://springrestaurant-shop.co.uk/collections/christmas/products/christmas-cake?variant=34233274138755","http_404","404","https://ehpsa.org/collections/christmas/products/christmas-cake?variant=34233274138755"
"The New Balearic Bohemians","https://priorworld.com/editorial/the-new-balearic-bohemians","4","Hauser & Wirth","https://www.hauserwirth.com/locations/25040-menorca/","http_429","429","https://www.hauserwirth.com/locations/25040-menorca/"
"The New Balearic Bohemians","https://priorworld.com/editorial/the-new-balearic-bohemians","4","CAN Art Ibiza","https://contemporaryartnow.com/en/","http_404","404","https://www.contemporaryartnow.com/en"
"The New Balearic Bohemians","https://priorworld.com/editorial/the-new-balearic-bohemians","4","group exhibition","https://vip-hauserwirth.com/after-the-mediterranean/","http_429","429","https://www.hauserwirth.com/hauser-wirth-exhibitions/40612-after-the-mediterranean/"
"The New Balearic Bohemians","https://priorworld.com/editorial/the-new-balearic-bohemians","4","“host your hot girl summer.”","https://www.nytimes.com/2023/06/22/style/hotel-corazon-majorca-spain.html","http_403","403","https://www.nytimes.com/2023/06/22/style/hotel-corazon-majorca-spain.html"
"The Power of Palermo","https://priorworld.com/editorial/the-power-of-palermo","4","opera house","https://www.teatromassimo.it/eng/","http_404","404","https://www.teatromassimo.it/eng/"
"The Power of Palermo","https://priorworld.com/editorial/the-power-of-palermo","4","museum of maiolica","https://www.stanzealgenio.it/en/home-en/","http_403","403","https://www.stanzealgenio.it/en/home-en/"
"The Power of Palermo","https://priorworld.com/editorial/the-power-of-palermo","4","Palazzo Reale","https://www.ars.sicilia.it/visita-il-palazzo-real","http_404","404","https://www.ars.sicilia.it/visita-il-palazzo-real"
"The Power of Palermo","https://priorworld.com/editorial/the-power-of-palermo","4","Book ahead to take a guided tour","https://www.teatromassimo.it/eng/visit-the-teatro/","http_404","404","https://www.teatromassimo.it/eng/visit-the-teatro/"
"The Snow-It-Alls","https://priorworld.com/editorial/the-snow-it-alls","4","Big Sky Resort","https://bigskyresort.com/packages-promotions?utm_source=FiveFifty&utm_medium=Paid+Search&utm_campaign=Lodging&utm_term=V1&phone=8447728438&gclid=CjwKCAiA68ebBhB-EiwALVC-NhQ71jMyRk6NC6lfcIfZr5kyxKM8HDPLm9aFJWQX7N3jQMJ9XFVaaRoC9EUQAvD_BwE&gclsrc=aw.ds","http_404","404","https://www.bigskyresort.com/packages-promotions?utm_source=FiveFifty&utm_medium=Paid%20Search&utm_campaign=Lodging&utm_term=V1&phone=8447728438&gclid=CjwKCAiA68ebBhB-EiwALVC-NhQ71jMyRk6NC6lfcIfZr5kyxKM8HDPLm9aFJWQX7N3jQMJ9XFVaaRoC9EUQAvD_BwE&gclsrc=aw.ds"
"The Snow-It-Alls","https://priorworld.com/editorial/the-snow-it-alls","4","Snowmass Resort","https://www.destinationhotels.com/destination-residences-snowmass/offers?src=agn_scrpil_prop_sem_denob_unbrand_agvacationrentals&gclid=CjwKCAiA68ebBhB-EiwALVC-NiSK2PFQiduAOphJXZHscLasTr-5C60SJ1lU6EbKdv9_fgXNZI1BdBoCPPsQAvD_BwE","http_403","403","https://www.hyatt.com/destination-by-hyatt/en-US"
"The Snow-It-Alls","https://priorworld.com/editorial/the-snow-it-alls","4","Full Moon Dinners","https://www.visitsunvalley.com/event/full-moon-dinners-at-galena-lodge-2/","http_404","404","https://www.visitsunvalley.com/event/full-moon-dinners-at-galena-lodge-2/"
"The Snow-It-Alls","https://priorworld.com/editorial/the-snow-it-alls","4","Million Dollar Cowboy Bar","https://www.milliondollarcowboybar.com/","timeout","","https://www.milliondollarcowboybar.com/"
"Toy Stories","https://priorworld.com/editorial/best-toy-stores-around-the-world-christmas-holidays","4","Boutique Noxa","https://www.lesdrapeauxdefrance.com/bio","http_404","404","https://www.lesdrapeauxdefrance.com/bio"
"Toy Stories","https://priorworld.com/editorial/best-toy-stores-around-the-world-christmas-holidays","4","Hamleys","https://www.hamleys.com","http_404","404","https://www.hamleys.com/"
"Toy Stories","https://priorworld.com/editorial/best-toy-stores-around-the-world-christmas-holidays","4","Bartolucci","https://www.bartolucci.com/en/","http_404","404","https://www.bartolucci.com/en/"
"Toy Stories","https://priorworld.com/editorial/best-toy-stores-around-the-world-christmas-holidays","4","Magic Toy Shop","https://www.frankfurt-airport.com/en/locations/magic-toy-shop.html","http_404","404","https://www.frankfurt-airport.com/en/locations/magic-toy-shop.html"
"Vienna's Neue Look","https://priorworld.com/editorial/vienna-neue-look","4","Sheyn","http://sheyn/","fetch failed","","http://sheyn/"
"Vienna's Neue Look","https://priorworld.com/editorial/vienna-neue-look","4","Gilbert Bretterbauer","http://www.song.at/songsong/gilbert-bretterbauer/","http_404","404","http://www.song.at/songsong/gilbert-bretterbauer/"
"Vienna's Neue Look","https://priorworld.com/editorial/vienna-neue-look","4","King Rhomberg","http://www.song.at/songsong/king-rhomberg/","http_404","404","http://www.song.at/songsong/king-rhomberg/"
"Vienna's Neue Look","https://priorworld.com/editorial/vienna-neue-look","4","Park","https://www.park-onlinestore.com/en/about-us/","timeout","","https://www.park-onlinestore.com/en/about-us/"
"Where We Are Summering in Italy","https://priorworld.com/editorial/where-we-are-summering-in-italy","4","Trattoria al Serraglio","https://www.trovavetrine.it/trattoria-alserraglio/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6","http_400","400","https://www.trovavetrine.it/trattoria-alserraglio/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6"
"Where We Are Summering in Italy","https://priorworld.com/editorial/where-we-are-summering-in-italy","4","confectionary store","http://www.romanengo.com/en/home-page-en/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6","http_404","404","https://romanengo.com/en/home-page-en?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6"
"Where We Are Summering in Italy","https://priorworld.com/editorial/where-we-are-summering-in-italy","4","nature reserve","https://www.riservazingaro.it/en/home-3/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6","http_404","404","https://www.riservazingaro.it/en/home-3/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6"
"Where We Are Summering in Italy","https://priorworld.com/editorial/where-we-are-summering-in-italy","4","La Cucina da Nonna Nina","https://www.lacucinadinonnanina.com/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6","timeout","","https://www.lacucinadinonnanina.com/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6"
"10 of Europe’s Best Boutique Cheese Shops","https://priorworld.com/editorial/10-of-europes-best-boutique-cheese-shops","3","Mons","https://en.mons-fromages.com/nos-boutiques","fetch failed","","https://en.mons-fromages.com/nos-boutiques"
"10 of Europe’s Best Boutique Cheese Shops","https://priorworld.com/editorial/10-of-europes-best-boutique-cheese-shops","3","shop","https://camarasaformatges.com/","fetch failed","","https://camarasaformatges.com/"
"10 of Europe’s Best Boutique Cheese Shops","https://priorworld.com/editorial/10-of-europes-best-boutique-cheese-shops","3","shop","https://www.giolitocheese.it/en/","http_404","404","https://giolitocheese.it/en/"
"A Guide to Saint-Germain-des-Prés","https://priorworld.com/editorial/a-guide-to-saint-germain-des-pres","3","Alix D. Reynis","https://english.alixdreynis.com/","fetch failed","","https://english.alixdreynis.com/"
"A Guide to Saint-Germain-des-Prés","https://priorworld.com/editorial/a-guide-to-saint-germain-des-pres","3","Marin Montagut","https://en.marinmontagut.com/","fetch failed","","https://en.marinmontagut.com/"
"A Guide to Saint-Germain-des-Prés","https://priorworld.com/editorial/a-guide-to-saint-germain-des-pres","3","Huîtrerie Régis","http://huitrerie-regis.com/","http_302","302","http://huitrerie-regis.com/"
"A Mérida State of Mind","https://priorworld.com/editorial/a-merida-state-of-mind","3","Ánima","https://www.animaelviento.mx/menu?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6","http_404","404","https://www.animaelviento.mx/menu?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6"
"A Mérida State of Mind","https://priorworld.com/editorial/a-merida-state-of-mind","3","Casa Montejo","https://fomentoculturalbanamex.org/casasdeculturabanamex/museocasamontejo/?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6","http_404","404","https://fomentoculturalbanamex.org/casasdeculturabanamex/museocasamontejo/?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6"
"A Mérida State of Mind","https://priorworld.com/editorial/a-merida-state-of-mind","3","Pueblo Pibil","https://pueblopibil.mx/?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6","fetch failed","","https://pueblopibil.mx/?_kx=9iT0GcVw9WgNvsTpWEow_A%3D%3D.S94Dk6"
"A New Life For an Unsung Balearic Island","https://priorworld.com/editorial/menorca-guide-unsung-balearic-island","3","Hauser & Wirth","https://www.hauserwirth.com/news/34921-introducing-hauser-wirth-menorca-film/","http_429","429","https://www.hauserwirth.com/news/34921-introducing-hauser-wirth-menorca-film/"
"A New Life For an Unsung Balearic Island","https://priorworld.com/editorial/menorca-guide-unsung-balearic-island","3","Miquel Barceló","https://www.nytimes.com/2011/12/06/arts/06iht-Lacuesta06.html","http_403","403","https://www.nytimes.com/2011/12/06/arts/06iht-Lacuesta06.html"
"A New Life For an Unsung Balearic Island","https://priorworld.com/editorial/menorca-guide-unsung-balearic-island","3","Hauser and Wirth Menorca","http://www.hauserwirth.com/locations/25040-menorca","http_429","429","https://www.hauserwirth.com/locations/25040-menorca"
"A Panorama of Portuguese Design","https://priorworld.com/editorial/a-panorama-of-portuguese-design","3","Afiôd","https://www.afiod.com/","fetch failed","","https://www.afiod.com/"
"A Panorama of Portuguese Design","https://priorworld.com/editorial/a-panorama-of-portuguese-design","3","Fidel Évora","https://www.fidelevora.com","http_404","404","https://www.fidelevora.com/"
"A Panorama of Portuguese Design","https://priorworld.com/editorial/a-panorama-of-portuguese-design","3","MAVC Studio","http://mavcstudio.com","timeout","","http://mavcstudio.com"
"An Insider’s Ideal Day on Lake Como","https://priorworld.com/editorial/an-insiders-ideal-day-on-lake-como","3","Villa D’Este","https://www.villadeste.com/en/services-and-boutiques/","http_404","404","https://www.villadeste.com/en/services-and-boutiques"
"An Insider’s Ideal Day on Lake Como","https://priorworld.com/editorial/an-insiders-ideal-day-on-lake-como","3","Trattoria Il Grifo","https://www.locandagrifo.it/the-restaurant/?lang=en","http_404","404","https://locandagrifo.it/the-restaurant/?lang=en"
"An Insider’s Ideal Day on Lake Como","https://priorworld.com/editorial/an-insiders-ideal-day-on-lake-como","3","Harry’s Bar","http://www.harrysbarcernobbio.it/index.php/en/harrys-bar-cernobbio-2/","http_404","404","https://www.harrysbarcernobbio.it/en/harrys-bar-cernobbio-2/"
"Bars à Vin, Boulangeries & Fromageries: Essential Parisian Provisions","https://priorworld.com/editorial/bar-a-vin-boulangeries-fromageries-essential-parisian-provisions","3","Taka & Vermo","https://www.taka-vermo.fr/","fetch failed","","https://www.taka-vermo.fr/"
"Bars à Vin, Boulangeries & Fromageries: Essential Parisian Provisions","https://priorworld.com/editorial/bar-a-vin-boulangeries-fromageries-essential-parisian-provisions","3","Marie-Anne Cantin","https://fromagerie-cantin.fr/","fetch failed","","https://fromagerie-cantin.fr/"
"Bars à Vin, Boulangeries & Fromageries: Essential Parisian Provisions","https://priorworld.com/editorial/bar-a-vin-boulangeries-fromageries-essential-parisian-provisions","3","Barthelemy","https://www.parisinfo.com/shopping/73541/Fromagerie-Barthelemy","http_403","403","https://parisjetaime.com/shopping/73541/Fromagerie-Barthelemy"
"Checking In: Fashion's Next Frontier","https://priorworld.com/editorial/checking-in-fashions-next-frontier","3","Lungarno Collection","https://www.lungarnocollection.com/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6","http_403","403","https://www.lungarnocollection.com/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6"
"Checking In: Fashion's Next Frontier","https://priorworld.com/editorial/checking-in-fashions-next-frontier","3","Portrait Milano","https://www.lungarnocollection.com/portrait-milano-hotel/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6","http_403","403","https://www.lungarnocollection.com/portrait-milano-hotel/?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6"
"Checking In: Fashion's Next Frontier","https://priorworld.com/editorial/checking-in-fashions-next-frontier","3","Le Folie","https://www.nytimes.com/2023/02/09/t-magazine/louboutin-portugal-vacation-home.html?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6","http_403","403","https://www.nytimes.com/2023/02/09/t-magazine/louboutin-portugal-vacation-home.html?_kx=PAg8QOeG0UNcDC8fMYquX4gTOf732g8pw91Id8dWoC3iIx_rYfDLsRPg47KgbnAt.S94Dk6"
"David Prior's List of 19 Bold and Beautiful Books to Buy","https://priorworld.com/editorial/david-priors-favorite-coffee-table-books-2020","3","Click here","https://www.lukegilford.com/shop/national-anthem","http_404","404","https://www.lukegilford.com/shop/national-anthem"
"David Prior's List of 19 Bold and Beautiful Books to Buy","https://priorworld.com/editorial/david-priors-favorite-coffee-table-books-2020","3","Antwaun Sargent","https://www.antwaunsargent.com/","http_404","404","https://www.antwaunsargent.com/"
"David Prior's List of 19 Bold and Beautiful Books to Buy","https://priorworld.com/editorial/david-priors-favorite-coffee-table-books-2020","3","Click here","https://www.taschen.com/pages/en/catalogue/classics/all/05420/facts.seba_cabinet_of_natural_curiosities.htm","http_404","404","https://www.taschen.com/en/books/classics/05420/seba-cabinet-of-natural-curiosities/"
"Dinner Theater","https://priorworld.com/editorial/dinner-theater","3","Fervor","https://www.fervorbrasas.com.ar/","http_403","403","https://www.fervorbrasas.com.ar/"
"Dinner Theater","https://priorworld.com/editorial/dinner-theater","3","Operakällaren","https://www.operakallaren.se/en/restaurants/main-dining-room","http_404","404","https://operakallaren.se/en/restaurants/main-dining-room"
"Dinner Theater","https://priorworld.com/editorial/dinner-theater","3","Ho Chi Minh City’s opera house","http://www.hbso.org.vn/","timeout","","http://www.hbso.org.vn/"
"Dishing It Out Around the World","https://priorworld.com/editorial/dishing-it-out-around-the-world","3","French cheeses","https://www.tatlerasia.com/dining/food/brie-cheese-facing-extinction?_kx=9iT0GcVw9WgNvsTpWEow_A.S94Dk6","http_403","403","https://www.tatlerasia.com/dining/food/brie-cheese-facing-extinction?_kx=9iT0GcVw9WgNvsTpWEow_A.S94Dk6"
"Dishing It Out Around the World","https://priorworld.com/editorial/dishing-it-out-around-the-world","3","The New York Times","https://www.nytimes.com/2024/02/12/travel/istanbul-restaurants-female-chefs.html?_kx=9iT0GcVw9WgNvsTpWEow_A.S94Dk6","http_403","403","https://www.nytimes.com/2024/02/12/travel/istanbul-restaurants-female-chefs.html?_kx=9iT0GcVw9WgNvsTpWEow_A.S94Dk6"
"Dishing It Out Around the World","https://priorworld.com/editorial/dishing-it-out-around-the-world","3","Yess","https://yess-restaurant.com/","fetch failed","","https://yess-restaurant.com/"
"Everybody In The Water","https://priorworld.com/editorial/everybody-in-the-water","3","Amass","https://amassrestaurant.com/","http_403","403","https://amassrestaurant.com/"
"Everybody In The Water","https://priorworld.com/editorial/everybody-in-the-water","3","EDDA Studio","https://www.eddastudio.dk/","fetch failed","","https://www.eddastudio.dk/"
"Everybody In The Water","https://priorworld.com/editorial/everybody-in-the-water","3","Sandkaj","https://www.visitcopenhagen.com/copenhagen/planning/sandkaj-bathing-zone-gdk11103770","http_404","404","https://www.visitcopenhagen.com/copenhagen/planning/sandkaj-bathing-zone-gdk11103770"
"Exit Through the Gift Shop","https://priorworld.com/editorial/exit-through-the-gift-shop","3","Quilt throw","https://shop.folkartmuseum.org/checkboard-quilt-block-throw.html","http_404","404","https://shop.folkartmuseum.org/checkboard-quilt-block-throw.html"
"Exit Through the Gift Shop","https://priorworld.com/editorial/exit-through-the-gift-shop","3","Kids’ scooter","https://butik.louisiana.dk/collections/alle-borneprodukter/products/ambosstoys-scooter-lobecykel-gul","http_404","404","https://butik.louisiana.dk/en-int/collections/alle-borneprodukter/products/ambosstoys-scooter-lobecykel-gul"
"Exit Through the Gift Shop","https://priorworld.com/editorial/exit-through-the-gift-shop","3","Leather helmet","https://butik.louisiana.dk/collections/accessories/products/velorbis-cykelhjelm-vegansk-laeder-licorice","http_404","404","https://butik.louisiana.dk/en-int/collections/accessories/products/velorbis-cykelhjelm-vegansk-laeder-licorice"
"Greece Beyond Greek Salad","https://priorworld.com/editorial/greece-beyond-greek-salad","3","Xerokamares","https://xerokamares-restaurant.business.site/","http_404","404","https://xerokamares-restaurant.business.site/"
"Greece Beyond Greek Salad","https://priorworld.com/editorial/greece-beyond-greek-salad","3","Vezene","https://www.cavotagoo.com/santorini/vezene/","http_429","429","https://www.cavotagoo.com/santorini/vezene/"
"Greece Beyond Greek Salad","https://priorworld.com/editorial/greece-beyond-greek-salad","3","Barbarossa","https://www.barbarossarestaurant.com/restaurant","http_404","404","https://www.barbarossarestaurant.com/restaurant"
"Hindsight in 2020","https://priorworld.com/editorial/2020-hindsight-vision-future-of-travel","3","critical eye","https://www.prior.club/inspiration/global-cruising-industry-problem","http_404","404","https://priorworld.com/inspiration/global-cruising-industry-problem"
"Hindsight in 2020","https://priorworld.com/editorial/2020-hindsight-vision-future-of-travel","3","honest voice","https://www.prior.club/inspiration/coronavirus-venice","http_404","404","https://priorworld.com/inspiration/coronavirus-venice"
"Hindsight in 2020","https://priorworld.com/editorial/2020-hindsight-vision-future-of-travel","3","celebration of the places and people","https://www.prior.club/inspiration/best-bars-in-venice","http_404","404","https://priorworld.com/inspiration/best-bars-in-venice"
"Ibiza Without The Hangover","https://priorworld.com/editorial/ibiza-without-the-hangover","3","Beach Caves","https://www.sixsenses.com/en/resorts/ibiza/dining/beach-caves","http_403","403","https://www.sixsenses.com/en/resorts/ibiza/dining/beach-caves"
"Ibiza Without The Hangover","https://priorworld.com/editorial/ibiza-without-the-hangover","3","El Silencio","https://www.elsilencioibiza.com/","fetch failed","","https://www.elsilencioibiza.com/"
"Ibiza Without The Hangover","https://priorworld.com/editorial/ibiza-without-the-hangover","3","Amalur","https://amaluribiza.com/en/","http_404","404","https://amaluribiza.com/en/"
"In The Mix","https://priorworld.com/editorial/in-the-mix","3","*The Everleigh*","https://theeverleigh.com/","http_404","404","https://www.theeverleigh.com/"
"In The Mix","https://priorworld.com/editorial/in-the-mix","3","*Silverleaf*","https://www.panpacific.com/en/hotels-and-resorts/pp-london/dining/silverleaf.html","http_404","404","https://www.panpacific.com/en/hotels-and-resorts/pp-london/dining/silverleaf.html"
"In The Mix","https://priorworld.com/editorial/in-the-mix","3","*Fónico*","https://fonico.mx/","http_404","404","https://fonico.mx/"
"Is an Italian Summer Possible? We Say Sì!","https://priorworld.com/editorial/italian-summer","3","E.U. digital passenger locator form","https://app.euplf.eu/#/","fetch failed","","https://app.euplf.eu/#/"
"Is an Italian Summer Possible? We Say Sì!","https://priorworld.com/editorial/italian-summer","3","Villa Igiea","https://www.roccofortehotels.com/hotels-and-resorts/villa-igiea/","http_403","403","https://www.roccofortehotels.com/hotels-and-resorts/villa-igiea/"
"Is an Italian Summer Possible? We Say Sì!","https://priorworld.com/editorial/italian-summer","3","here","http://www.italia.it/en/useful-info/covid-19-updates-information-for-tourists.html","http_404","404","https://www.italia.it/en/useful-info/covid-19-updates-information-for-tourists"
"Kate Young","https://priorworld.com/editorial/kate-young","3","The Picasso Museum in Antibes","https://www.antibes-juanlespins.com/culture/musee-picasso","http_404","404","https://www.antibes-juanlespins.com/culture/musee-picasso"
"Kate Young","https://priorworld.com/editorial/kate-young","3","__Restaurant De Bacon__","http://www.restaurantdebacon.com/en/home/","http_526","526","https://www.professorthoms.com/"
"Kate Young","https://priorworld.com/editorial/kate-young","3","__Mamo Michelangelo__","https://mamo-michelangelo.com/antibes/en/","http_404","404","https://mamo-michelangelo.com/antibes/en/"
"Life’s a Beach Club","https://priorworld.com/editorial/lifes-a-beach-club","3","Le Club 55","https://www.club55.fr/en/","http_404","404","https://www.club55.fr/en"
"Life’s a Beach Club","https://priorworld.com/editorial/lifes-a-beach-club","3","private beach club","https://carltoncannes-thebeachclub.com/site/","http_404","404","https://carltoncannes-thebeachclub.com/site/"
"Life’s a Beach Club","https://priorworld.com/editorial/lifes-a-beach-club","3","La Guérite","https://cannes.restaurantlaguerite.com/en/","http_404","404","https://cannes.restaurantlaguerite.com/en/"
"Madrid After Dark","https://priorworld.com/editorial/madrid-after-dark","3","Isa","https://www.fourseasons.com/es-es/madrid/dining/restaurants/isa/","http_403","403","https://www.fourseasons.com/es-es/madrid/dining/restaurants/isa/"
"Madrid After Dark","https://priorworld.com/editorial/madrid-after-dark","3","Saddle","https://www.saddle-madrid.com","timeout","","https://www.saddle-madrid.com"
"Madrid After Dark","https://priorworld.com/editorial/madrid-after-dark","3","O Pazo de Lugo","https://www.opazodelugo.es/","timeout","","https://www.opazodelugo.es/"
"Madrid’s Hotel Renaissance","https://priorworld.com/editorial/madrid-hotel-renaissance","3","Four Seasons","https://www.fourseasons.com/madrid/","http_403","403","https://www.fourseasons.com/madrid/"
"Madrid’s Hotel Renaissance","https://priorworld.com/editorial/madrid-hotel-renaissance","3","Ritz","https://www.mandarinoriental.com/madrid/hotel-ritz/luxury-hotel","http_404","404","https://www.mandarinoriental.com/madrid/hotel-ritz/luxury-hotel"
"Madrid’s Hotel Renaissance","https://priorworld.com/editorial/madrid-hotel-renaissance","3","*CASA LOBO*","https://casaloborestaurante.com/?utm_source=gmb&utm_medium=organic&utm_campaign=location","http_404","404","https://casaloborestaurante.com/?utm_source=gmb&utm_medium=organic&utm_campaign=location"
"Maui’s True North","https://priorworld.com/editorial/maui-hawaii-upcountry-prior-guide","3","Espresso Mafia","https://www.espressomafiamaui.com/","fetch failed","","https://www.espressomafiamaui.com/"
"Maui’s True North","https://priorworld.com/editorial/maui-hawaii-upcountry-prior-guide","3","Toohey’s Butchery & Bistro","https://tooheysbutchery.com/","fetch failed","","https://tooheysbutchery.com/"
"Maui’s True North","https://priorworld.com/editorial/maui-hawaii-upcountry-prior-guide","3","Surf Club Tacos","https://surfclub.com/","timeout","","https://surfclub.com/"
"Moving Mountains","https://priorworld.com/editorial/moving-mountains-2","3","Rooms Hotel Kazbegi","https://www.designhotels.com/hotels/georgia/stepantsminda/rooms-hotel-kazbegi/","http_404","404","https://www.designhotels.com/hotels/georgia/stepantsminda/rooms-hotel-kazbegi/"
"Moving Mountains","https://priorworld.com/editorial/moving-mountains-2","3","Gudauri","https://gudauri.com","fetch failed","","https://gudauri.com"
"Moving Mountains","https://priorworld.com/editorial/moving-mountains-2","3","Niseko Village","https://niseko-village.com/en/","timeout","","https://niseko-village.com/en/"
